startTime,encoder,mode_is
*** 09:00:11,1069,0
*** 09:00:12,1070,0
*** 09:00:13,1071,0
*** 09:00:14,1072,0
*** 09:00:15,1073,0
*** 09:00:17,1074,0
*** 09:00:21,1075,0
*** 09:00:23,1076,0
*** 09:00:25,1077,0
*** 09:00:26,1078,0
*** 09:00:28,1079,0
*** 09:00:29,1080,0
*** 09:00:30,1081,0
*** 09:00:31,1082,0
*** 09:00:32,1083,0
*** 09:00:33,1084,0
*** 09:00:39,1085,0
*** 09:00:40,1086,0
*** 09:00:41,1087,0
*** 09:00:42,1088,0
*** 09:00:43,1089,0
*** 09:00:45,1090,0
*** 09:00:47,1091,0
*** 09:00:48,1092,0
*** 09:00:49,1093,0
*** 09:00:50,1094,0
*** 09:00:52,1095,0
*** 09:00:54,1096,0
*** 09:00:57,1097,0
*** 09:00:58,1098,0
*** 09:00:59,1099,0
*** 09:01:00,1100,0
*** 09:01:01,1101,0
*** 09:01:02,1102,0
*** 09:01:03,1103,0
*** 09:01:05,1104,0
*** 09:01:06,1105,0
*** 09:01:07,1106,0
*** 09:01:08,1107,0
*** 09:01:09,1108,0
*** 09:01:11,1109,0
*** 09:01:13,1110,0
*** 09:01:15,1111,0
*** 09:01:18,1112,0
*** 09:01:19,1113,0
*** 09:01:20,1114,0
*** 09:01:21,1115,0
*** 09:01:22,1116,0
*** 09:01:23,1117,0
*** 09:01:24,1118,0
*** 09:01:25,1119,0
*** 09:01:27,1120,0
*** 09:01:28,1121,0
*** 09:01:30,1122,0
*** 09:01:31,1123,0
*** 09:01:33,1124,0
*** 09:01:35,1125,0
*** 09:01:36,1126,0
*** 09:01:37,1127,0
*** 09:01:38,1128,0
*** 09:01:40,1129,0
*** 09:01:41,1130,0
*** 09:01:42,1131,0
*** 09:01:43,1132,0
*** 09:01:44,1133,0
*** 09:01:48,1134,0
*** 09:01:53,1135,0
*** 09:01:54,1136,0
*** 09:01:55,1137,0
*** 09:01:56,1138,0
*** 09:01:59,1139,0
*** 09:02:07,1140,0
*** 09:02:16,1141,0
*** 09:02:19,1142,0
*** 09:02:21,1143,0
*** 09:02:28,1144,0
*** 09:02:31,1145,0
*** 09:02:32,1146,0
*** 09:02:33,1147,0
*** 09:02:34,1148,0
*** 09:02:35,1149,0
*** 09:02:36,1150,0
*** 09:02:38,1151,0
*** 09:02:39,1152,0
*** 09:02:40,1153,0
*** 09:02:42,1154,0
*** 09:02:43,1155,0
*** 09:02:47,1156,0
*** 09:02:50,1157,0
*** 09:02:54,1158,0
*** 09:02:56,1159,0
*** 09:02:58,1160,0
*** 09:02:59,1161,0
*** 09:03:00,1162,0
*** 09:03:03,1163,0
*** 09:03:05,1164,0
*** 09:03:07,1165,0
*** 09:03:09,1166,0
*** 09:03:10,1167,0
*** 09:03:11,1168,0
*** 09:03:15,1169,0
*** 09:03:16,1170,0
*** 09:03:17,1171,0
*** 09:03:18,1172,0
*** 09:03:21,1173,0
*** 09:03:23,1174,0
*** 09:03:24,1175,0
*** 09:03:25,1176,0
*** 09:03:26,1177,0
*** 09:03:27,1178,0
*** 09:03:28,1179,0
*** 09:03:30,1180,0
*** 09:03:35,1181,0
*** 09:03:41,1182,0
*** 09:03:42,1183,0
*** 09:03:43,1184,0
*** 09:03:44,1185,0
*** 09:03:45,1186,0
*** 09:03:46,1187,0
*** 09:03:47,1188,0
*** 09:03:48,1189,0
*** 09:03:49,1190,0
*** 09:03:50,1191,0
*** 09:03:51,1192,0
*** 09:03:52,1193,0
*** 09:03:53,1194,0
*** 09:03:54,1195,0
*** 09:03:55,1196,0
*** 09:03:56,1197,0
*** 09:03:57,1198,0
*** 09:03:58,1199,0
*** 09:03:59,1200,0
*** 09:04:00,1201,0
*** 09:04:01,1202,0
*** 09:04:02,1203,0
*** 09:04:03,1204,0
*** 09:04:04,1205,0
*** 09:04:05,1206,0
*** 09:04:06,1207,0
*** 09:04:07,1208,0
*** 09:04:08,1209,0
*** 09:04:09,1210,0
*** 09:04:10,1211,0
*** 09:04:11,1212,0
*** 09:04:12,1213,1
*** 09:04:13,1214,0
*** 09:04:14,1215,0
*** 09:04:15,1216,0
*** 09:04:16,1217,0
*** 09:04:17,1218,0
*** 09:04:18,1219,0
*** 09:04:19,1220,0
*** 09:04:20,1221,0
*** 09:04:21,1222,0
*** 09:04:22,1223,0
*** 09:04:23,1224,0
*** 09:04:24,1225,0
*** 09:04:25,1226,0
*** 09:04:26,1227,0
*** 09:04:27,1228,0
*** 09:04:28,1229,0
*** 09:04:29,1230,0
*** 09:04:30,1231,0
*** 09:04:31,1232,0
*** 09:04:32,1233,0
*** 09:04:33,1234,0
*** 09:04:35,1235,0
*** 09:04:37,1236,0
*** 09:04:39,1237,0
*** 09:04:40,1238,0
*** 09:04:41,1239,0
*** 09:04:42,1240,0
*** 09:04:44,1241,0
*** 09:04:45,1242,0
*** 09:04:46,1243,0
*** 09:04:47,1244,0
*** 09:04:48,1245,0
*** 09:04:51,1246,0
*** 09:04:57,1247,0
*** 09:05:01,1248,0
*** 09:05:27,1249,0
*** 09:05:37,1250,0
*** 09:05:44,1251,0
*** 09:05:50,1252,0
*** 09:06:02,1253,0
*** 09:06:03,1254,0
*** 09:06:06,1255,0
*** 09:06:26,1256,0
*** 09:06:34,1257,0
*** 09:06:37,1258,0
*** 09:06:43,1259,0
*** 09:06:46,1260,0
*** 09:06:54,1261,0
*** 09:07:00,1262,0
*** 09:07:01,1263,0
*** 09:07:02,1264,0
*** 09:07:18,1265,0
*** 09:07:21,1266,0
*** 09:07:27,1267,0
*** 09:07:33,1268,0
*** 09:07:34,1269,0
*** 09:07:46,1270,0
*** 09:07:51,1271,0
*** 09:08:08,1272,0
*** 09:08:11,1273,0
*** 09:08:12,1274,0
*** 09:08:18,1275,0
*** 09:08:21,1276,0
*** 09:08:36,1277,0
*** 09:08:41,1278,0
*** 09:08:51,1279,0
*** 09:08:57,1280,0
*** 09:08:59,1281,0
*** 09:09:02,1282,0
*** 09:09:03,1283,0
*** 09:09:04,1284,0
*** 09:09:08,1285,0
*** 09:09:11,1286,0
*** 09:09:12,1287,0
*** 09:09:14,1288,0
*** 09:09:16,1289,0
*** 09:09:23,1290,0
*** 09:09:28,1291,0
*** 09:09:29,1292,0
*** 09:09:30,1293,0
*** 09:09:31,1294,0
*** 09:09:32,1295,0
*** 09:09:34,1296,0
*** 09:09:44,1297,0
*** 09:09:45,1298,0
*** 09:09:55,1299,0
*** 09:09:58,1300,0
*** 09:10:05,1301,0
*** 09:10:08,1302,0
*** 09:10:13,1303,0
*** 09:10:15,1304,0
*** 09:10:16,1305,0
*** 09:10:24,1306,0
*** 09:10:29,1307,0
*** 09:10:32,1308,0
*** 09:10:33,1309,0
*** 09:10:42,1310,0
*** 09:10:45,1311,0
*** 09:10:49,1312,0
*** 09:10:50,1313,0
*** 09:10:52,1314,0
*** 09:10:54,1315,0
*** 09:10:59,1316,0
*** 09:11:07,1317,0
*** 09:11:08,1318,0
*** 09:11:11,1319,0
*** 09:11:12,1320,0
*** 09:11:13,1321,0
*** 09:11:14,1322,0
*** 09:11:15,1323,0
*** 09:11:16,1324,0
*** 09:11:19,1325,0
*** 09:11:32,1326,0
*** 09:11:40,1327,0
*** 09:11:42,1328,0
*** 09:11:43,1329,0
*** 09:11:45,1330,0
*** 09:11:46,1331,0
*** 09:11:48,1332,0
*** 09:11:50,1333,0
*** 09:11:52,1334,0
*** 09:11:54,1335,0
*** 09:11:58,1336,0
*** 09:12:02,1337,0
*** 09:12:04,1338,0
*** 09:12:07,1339,0
*** 09:12:11,1340,0
*** 09:12:12,1341,0
*** 09:12:17,1342,0
*** 09:12:18,1343,0
*** 09:12:20,1344,0
*** 09:12:27,1345,0
*** 09:12:30,1346,0
*** 09:12:33,1347,0
*** 09:12:34,1348,0
*** 09:12:40,1349,0
*** 09:12:53,1350,0
*** 09:12:54,1351,0
*** 09:13:00,1352,0
*** 09:13:08,1353,0
*** 09:13:20,1354,0
*** 09:13:26,1355,0
*** 09:13:27,1356,0
*** 09:13:29,1357,0
*** 09:13:43,1358,0
*** 09:13:45,1359,0
*** 09:13:46,1360,0
*** 09:14:00,1361,0
*** 09:14:02,1362,0
*** 09:14:24,1363,0
*** 09:14:28,1364,0
*** 09:14:32,1365,0
*** 09:14:33,1366,0
*** 09:14:35,1367,0
*** 09:14:38,1368,0
*** 09:14:45,1369,0
*** 09:14:49,1370,0
*** 09:14:50,1371,0
*** 09:14:52,1372,0
*** 09:14:55,1373,0
*** 09:14:57,1374,0
*** 09:15:01,1375,0
*** 09:15:02,1376,0
*** 09:15:03,1377,0
*** 09:15:04,1378,0
*** 09:15:05,1379,0
*** 09:15:06,1380,0
*** 09:15:07,1381,0
*** 09:15:09,1382,0
*** 09:15:12,1383,0
*** 09:15:13,1384,0
*** 09:15:21,1385,0
*** 09:15:22,1386,0
*** 09:15:23,1387,0
*** 09:15:33,1388,0
*** 09:15:38,1389,0
*** 09:15:39,1390,0
*** 09:15:42,1391,0
*** 09:15:48,1392,0
*** 09:15:53,1393,0
*** 09:15:56,1394,0
*** 09:16:19,1395,0
*** 09:16:23,1396,0
*** 09:16:28,1397,0
*** 09:16:29,1398,0
*** 09:16:31,1399,0
*** 09:16:42,1400,0
*** 09:16:47,1401,0
*** 09:16:49,1402,0
*** 09:16:57,1403,0
*** 09:17:02,1404,0
*** 09:17:04,1405,0
*** 09:17:17,1406,0
*** 09:17:20,1407,0
*** 09:17:32,1408,0
*** 09:17:35,1409,0
*** 09:17:42,1410,0
*** 09:17:57,1411,0
*** 09:18:05,1412,0
*** 09:18:08,1413,0
*** 09:18:13,1414,0
*** 09:18:18,1415,0
*** 09:18:20,1416,0
*** 09:18:22,1417,0
*** 09:18:30,1418,0
*** 09:18:33,1419,0
*** 09:18:35,1420,0
*** 09:18:39,1421,0
*** 09:18:48,1422,0
*** 09:18:50,1423,0
*** 09:18:53,1424,0
*** 09:18:59,1425,0
*** 09:19:06,1426,0
*** 09:19:10,1427,0
*** 09:19:13,1428,0
*** 09:19:14,1429,0
*** 09:19:18,1430,0
*** 09:19:25,1431,0
*** 09:19:31,1432,0
*** 09:19:46,1433,0
*** 09:19:47,1434,0
*** 09:19:55,1435,0
*** 09:19:56,1436,0
*** 09:19:59,1437,0
*** 09:20:04,1438,0
*** 09:20:10,1439,0
*** 09:20:16,1440,0
*** 09:20:17,1441,0
*** 09:20:31,1442,0
*** 09:20:37,1443,0
*** 09:20:41,1444,0
*** 09:20:44,1445,0
*** 09:20:46,1446,0
*** 09:20:49,1447,0
*** 09:20:50,1448,0
*** 09:20:54,1449,0
*** 09:20:57,1450,0
*** 09:20:58,1451,0
*** 09:20:59,1452,0
*** 09:21:00,1453,0
*** 09:21:08,1454,0
*** 09:21:10,1455,0
*** 09:21:16,1456,0
*** 09:21:20,1457,0
*** 09:21:21,1458,0
*** 09:21:32,1459,0
*** 09:21:33,1460,0
*** 09:21:36,1461,0
*** 09:21:37,1462,0
*** 09:21:38,1463,0
*** 09:21:43,1464,0
*** 09:21:49,1465,0
*** 09:21:50,1466,0
*** 09:21:51,1467,0
*** 09:22:00,1468,0
*** 09:22:18,1469,0
*** 09:22:24,1470,0
*** 09:22:26,1471,0
*** 09:22:33,1472,0
*** 09:22:35,1473,0
*** 09:22:36,1474,0
*** 09:22:39,1475,0
*** 09:22:41,1476,0
*** 09:22:52,1477,0
*** 09:22:57,1478,0
*** 09:23:06,1479,0
*** 09:23:14,1480,0
*** 09:23:24,1481,0
*** 09:23:31,1482,0
*** 09:23:33,1483,0
*** 09:23:37,1484,0
*** 09:23:39,1485,0
*** 09:23:50,1486,0
*** 09:23:53,1487,0
*** 09:24:00,1488,0
*** 09:24:07,1489,0
*** 09:24:10,1490,0
*** 09:24:11,1491,0
*** 09:24:12,1492,0
*** 09:24:13,1493,0
*** 09:24:23,1494,0
*** 09:24:25,1495,0
*** 09:24:26,1496,0
*** 09:24:34,1497,0
*** 09:24:36,1498,0
*** 09:24:44,1499,0
*** 09:24:56,1500,0
*** 09:24:57,1501,0
*** 09:25:00,1502,0
*** 09:25:01,1503,0
*** 09:25:16,1504,0
*** 09:25:21,1505,0
*** 09:25:28,1506,0
*** 09:25:29,1507,0
*** 09:25:30,1508,0
*** 09:25:31,1509,0
*** 09:25:37,1510,0
*** 09:25:38,1511,0
*** 09:25:46,1512,0
*** 09:25:48,1513,0
*** 09:25:57,1514,0
*** 09:26:00,1515,0
*** 09:26:06,1516,0
*** 09:26:09,1517,0
*** 09:26:10,1518,0
*** 09:26:13,1519,0
*** 09:26:21,1520,0
*** 09:26:22,1521,0
*** 09:26:25,1522,0
*** 09:26:26,1523,0
*** 09:26:28,1524,0
*** 09:26:46,1525,0
*** 09:26:51,1526,0
*** 09:27:01,1527,0
*** 09:27:06,1528,0
*** 09:27:18,1529,0
*** 09:27:32,1530,0
*** 09:27:35,1531,0
*** 09:27:37,1532,0
*** 09:27:43,1533,0
*** 09:27:44,1534,0
*** 09:27:49,1535,0
*** 09:27:50,1536,0
*** 09:27:51,1537,0
*** 09:27:52,1538,0
*** 09:27:54,1539,0
*** 09:27:57,1540,0
*** 09:28:15,1541,0
*** 09:28:20,1542,0
*** 09:28:25,1543,0
*** 09:28:31,1544,0
*** 09:28:32,1545,0
*** 09:28:40,1546,0
*** 09:28:44,1547,0
*** 09:28:47,1548,0
*** 09:28:52,1549,0
*** 09:29:04,1550,0
*** 09:29:08,1551,0
*** 09:29:12,1552,0
*** 09:29:13,1553,0
*** 09:29:14,1554,0
*** 09:29:25,1555,0
*** 09:29:51,1556,0
*** 09:30:00,1557,0
*** 09:30:04,1558,0
*** 09:30:05,1559,0
*** 09:30:09,1560,0
*** 09:30:11,1561,0
*** 09:30:18,1562,0
*** 09:30:26,1563,0
*** 09:30:31,1564,0
*** 09:30:34,1565,0
*** 09:30:36,1566,0
*** 09:30:40,1567,0
*** 09:30:44,1568,0
*** 09:30:45,1569,0
*** 09:30:47,1570,0
*** 09:30:50,1571,0
*** 09:30:52,1572,0
*** 09:30:54,1573,0
*** 09:30:56,1574,0
*** 09:31:13,1575,0
*** 09:31:20,1576,0
*** 09:31:24,1577,0
*** 09:31:28,1578,0
*** 09:31:40,1579,0
*** 09:31:41,1580,0
*** 09:31:42,1581,0
*** 09:31:43,1582,0
*** 09:31:48,1583,0
*** 09:31:56,1584,0
*** 09:32:00,1585,0
*** 09:32:01,1586,0
*** 09:32:06,1587,0
*** 09:32:11,1588,0
*** 09:32:13,1589,0
*** 09:32:15,1590,0
*** 09:32:16,1591,0
*** 09:32:17,1592,0
*** 09:32:18,1593,0
*** 09:32:20,1594,0
*** 09:32:21,1595,0
*** 09:32:26,1596,0
*** 09:32:27,1597,0
*** 09:32:29,1598,0
*** 09:32:33,1599,0
*** 09:32:34,1600,0
*** 09:32:55,1601,0
*** 09:32:58,1602,0
*** 09:32:59,1603,0
*** 09:33:06,1604,0
*** 09:33:08,1605,0
*** 09:33:12,1606,0
*** 09:33:14,1607,0
*** 09:33:20,1608,0
*** 09:33:24,1609,0
*** 09:33:27,1610,0
*** 09:33:30,1611,0
*** 09:33:32,1612,0
*** 09:33:33,1613,0
*** 09:33:35,1614,0
*** 09:33:40,1615,0
*** 09:33:44,1616,0
*** 09:34:03,1617,0
*** 09:34:10,1618,0
*** 09:34:18,1619,0
*** 09:34:20,1620,0
*** 09:34:31,1621,0
*** 09:34:32,1622,0
*** 09:34:51,1623,0
*** 09:34:59,1624,0
*** 09:35:00,1625,0
*** 09:35:01,1626,0
*** 09:35:03,1627,0
*** 09:35:05,1628,0
*** 09:35:11,1629,0
*** 09:35:12,1630,0
*** 09:35:17,1631,0
*** 09:35:18,1632,0
*** 09:35:24,1633,0
*** 09:35:27,1634,0
*** 09:35:30,1635,0
*** 09:35:33,1636,0
*** 09:35:34,1637,0
*** 09:35:35,1638,0
*** 09:35:36,1639,0
*** 09:35:37,1640,0
*** 09:35:38,1641,0
*** 09:35:39,1642,0
*** 09:35:40,1643,0
*** 09:35:41,1644,0
*** 09:35:42,1645,0
*** 09:35:43,1646,0
*** 09:35:44,1647,0
*** 09:35:45,1648,0
*** 09:35:46,1649,0
*** 09:35:47,1650,0
*** 09:35:48,1651,0
*** 09:35:49,1652,0
*** 09:35:50,1653,0
*** 09:35:51,1654,0
*** 09:35:52,1655,0
*** 09:35:53,1656,0
*** 09:35:54,1657,0
*** 09:35:55,1658,0
*** 09:35:56,1659,0
*** 09:35:57,1660,0
*** 09:35:58,1661,0
*** 09:35:59,1662,0
*** 09:36:00,1663,0
*** 09:36:01,1664,0
*** 09:36:02,1665,0
*** 09:36:03,1666,0
*** 09:36:04,1667,0
*** 09:36:05,1668,0
*** 09:36:07,1669,0
*** 09:36:11,1670,0
*** 09:36:16,1671,0
*** 09:36:20,1672,0
*** 09:36:21,1673,0
*** 09:36:22,1674,0
*** 09:36:23,1675,0
*** 09:36:24,1676,0
*** 09:36:30,1677,0
*** 09:36:31,1678,0
*** 09:36:32,1679,0
*** 09:36:33,1680,0
*** 09:36:34,1681,0
*** 09:36:35,1682,0
*** 09:36:42,1683,0
*** 09:36:47,1684,0
*** 09:36:49,1685,0
*** 09:36:50,1686,0
*** 09:36:52,1687,0
*** 09:36:56,1688,0
*** 09:36:58,1689,0
*** 09:37:02,1690,0
*** 09:37:20,1691,0
*** 09:37:21,1692,0
*** 09:37:23,1693,0
*** 09:37:32,1694,0
*** 09:37:39,1695,0
*** 09:37:41,1696,0
*** 09:37:44,1697,0
*** 09:37:48,1698,0
*** 09:37:49,1699,0
*** 09:37:50,1700,0
*** 09:37:56,1701,0
*** 09:37:59,1702,0
*** 09:38:02,1703,0
*** 09:38:05,1704,0
*** 09:38:09,1705,0
*** 09:38:34,1706,0
*** 09:38:35,1707,0
*** 09:38:38,1708,0
*** 09:38:42,1709,0
*** 09:38:43,1710,0
*** 09:38:54,1711,0
*** 09:38:56,1712,0
*** 09:39:05,1713,0
*** 09:39:06,1714,0
*** 09:39:23,1715,0
*** 09:39:24,1716,0
*** 09:39:25,1717,0
*** 09:39:31,1718,0
*** 09:39:33,1719,0
*** 09:39:44,1720,0
*** 09:39:59,1721,0
*** 09:40:00,1722,0
*** 09:40:06,1723,0
*** 09:40:09,1724,0
*** 09:40:10,1725,0
*** 09:40:13,1726,0
*** 09:40:16,1727,0
*** 09:40:20,1728,0
*** 09:40:31,1729,0
*** 09:40:32,1730,0
*** 09:40:33,1731,0
*** 09:40:34,1732,0
*** 09:40:35,1733,0
*** 09:40:36,1734,0
*** 09:40:37,1735,0
*** 09:40:38,1736,0
*** 09:40:39,1737,0
*** 09:40:40,1738,0
*** 09:40:41,1739,0
*** 09:40:42,1740,0
*** 09:40:43,1741,0
*** 09:40:44,1742,0
*** 09:40:45,1743,0
*** 09:40:46,1744,0
*** 09:40:47,1745,0
*** 09:40:48,1746,0
*** 09:40:49,1747,0
*** 09:40:51,1748,0
*** 09:40:52,1749,0
*** 09:40:53,1750,0
*** 09:40:54,1751,0
*** 09:40:55,1752,0
*** 09:40:57,1753,0
*** 09:40:58,1754,0
*** 09:40:59,1755,0
*** 09:41:00,1756,0
*** 09:41:01,1757,0
*** 09:41:02,1758,0
*** 09:41:03,1759,0
*** 09:41:04,1760,0
*** 09:41:05,1761,0
*** 09:41:06,1762,0
*** 09:41:10,1763,0
*** 09:41:11,1764,0
*** 09:41:12,1765,0
*** 09:41:13,1766,0
*** 09:41:14,1767,0
*** 09:41:21,1768,0
*** 09:41:23,1769,0
*** 09:41:25,1770,0
*** 09:41:26,1771,0
*** 09:41:30,1772,0
*** 09:41:34,1773,0
*** 09:41:46,1774,0
*** 09:41:48,1775,0
*** 09:41:49,1776,0
*** 09:41:55,1777,0
*** 09:41:59,1778,0
*** 09:42:04,1779,0
*** 09:42:09,1780,0
*** 09:42:18,1781,0
*** 09:42:19,1782,0
*** 09:42:23,1783,0
*** 09:42:29,1784,0
*** 09:42:35,1785,0
*** 09:42:36,1786,0
*** 09:42:38,1787,0
*** 09:42:39,1788,0
*** 09:43:00,1789,0
*** 09:43:02,1790,0
*** 09:43:06,1791,0
*** 09:43:24,1792,0
*** 09:43:34,1793,0
*** 09:43:43,1794,0
*** 09:43:48,1795,0
*** 09:44:00,1796,0
*** 09:44:01,1797,0
*** 09:44:02,1798,0
*** 09:44:03,1799,0
*** 09:44:06,1800,0
*** 09:44:11,1801,0
*** 09:44:17,1802,0
*** 09:44:20,1803,0
*** 09:44:21,1804,0
*** 09:44:24,1805,0
*** 09:44:25,1806,0
*** 09:44:28,1807,0
*** 09:44:44,1808,0
*** 09:44:45,1809,0
*** 09:44:52,1810,0
*** 09:44:56,1811,0
*** 09:44:57,1812,0
*** 09:45:00,1813,0
*** 09:45:02,1814,0
*** 09:45:03,1815,0
*** 09:45:05,1816,0
*** 09:45:06,1817,0
*** 09:45:07,1818,0
*** 09:45:08,1819,0
*** 09:45:09,1820,0
*** 09:45:10,1821,0
*** 09:45:15,1822,0
*** 09:45:17,1823,0
*** 09:45:21,1824,0
*** 09:45:22,1825,0
*** 09:45:23,1826,0
*** 09:45:24,1827,0
*** 09:45:25,1828,0
*** 09:45:27,1829,0
*** 09:45:30,1830,0
*** 09:45:31,1831,0
*** 09:45:33,1832,0
*** 09:45:36,1833,0
*** 09:45:37,1834,0
*** 09:45:38,1835,0
*** 09:45:39,1836,0
*** 09:45:40,1837,0
*** 09:45:43,1838,0
*** 09:45:44,1839,0
*** 09:45:45,1840,0
*** 09:45:46,1841,0
*** 09:45:47,1842,0
*** 09:45:50,1843,0
*** 09:45:51,1844,0
*** 09:45:52,1845,0
*** 09:45:53,1846,0
*** 09:45:54,1847,0
*** 09:45:55,1848,0
*** 09:45:56,1849,0
*** 09:45:57,1850,0
*** 09:45:58,1851,0
*** 09:45:59,1852,0
*** 09:46:00,1853,0
*** 09:46:01,1854,0
*** 09:46:02,1855,0
*** 09:46:03,1856,0
*** 09:46:04,1857,0
*** 09:46:05,1858,0
*** 09:46:06,1859,0
*** 09:46:07,1860,0
*** 09:46:09,1861,0
*** 09:46:12,1862,0
*** 09:46:16,1863,0
*** 09:46:17,1864,0
*** 09:46:26,1865,0
*** 09:46:29,1866,0
*** 09:46:30,1867,0
*** 09:46:32,1868,0
*** 09:46:35,1869,0
*** 09:46:44,1870,0
*** 09:46:48,1871,0
*** 09:46:49,1872,0
*** 09:46:51,1873,0
*** 09:46:53,1874,0
*** 09:46:59,1875,0
*** 09:47:02,1876,0
*** 09:47:07,1877,0
*** 09:47:23,1878,0
*** 09:47:27,1879,0
*** 09:47:29,1880,0
*** 09:47:34,1881,0
*** 09:47:44,1882,0
*** 09:47:51,1883,0
*** 09:47:53,1884,0
*** 09:48:03,1885,0
*** 09:48:16,1886,0
*** 09:48:21,1887,0
*** 09:48:31,1888,0
*** 09:48:33,1889,0
*** 09:48:44,1890,0
*** 09:48:45,1891,0
*** 09:48:46,1892,0
*** 09:48:47,1893,0
*** 09:48:48,1894,0
*** 09:48:49,1895,0
*** 09:48:50,1896,0
*** 09:48:51,1897,0
*** 09:48:52,1898,0
*** 09:48:53,1899,0
*** 09:48:54,1900,0
*** 09:48:55,1901,0
*** 09:48:56,1902,0
*** 09:48:57,1903,0
*** 09:48:58,1904,0
*** 09:49:01,1905,0
*** 09:49:02,1906,0
*** 09:49:03,1907,0
*** 09:49:05,1908,0
*** 09:49:08,1909,0
*** 09:49:13,1910,0
*** 09:49:14,1911,0
*** 09:49:15,1912,0
*** 09:49:16,1913,0
*** 09:49:17,1914,0
*** 09:49:18,1915,0
*** 09:49:19,1916,0
*** 09:49:20,1917,0
*** 09:49:21,1918,0
*** 09:49:23,1919,0
*** 09:49:24,1920,0
*** 09:49:26,1921,0
*** 09:49:27,1922,0
*** 09:49:28,1923,0
*** 09:49:29,1924,0
*** 09:49:30,1925,0
*** 09:49:31,1926,0
*** 09:49:33,1927,0
*** 09:49:34,1928,0
*** 09:49:35,1929,0
*** 09:49:36,1930,0
*** 09:49:37,1931,0
*** 09:49:38,1932,0
*** 09:49:39,1933,0
*** 09:49:43,1934,0
*** 09:49:48,1935,0
*** 09:49:49,1936,0
*** 09:49:50,1937,0
*** 09:49:53,1938,0
*** 09:49:54,1939,0
*** 09:49:57,1940,0
*** 09:49:59,1941,0
*** 09:50:00,1942,0
*** 09:50:02,1943,0
*** 09:50:04,1944,0
*** 09:50:05,1945,0
*** 09:50:07,1946,0
*** 09:50:08,1947,0
*** 09:50:09,1948,0
*** 09:50:10,1949,0
*** 09:50:11,1950,0
*** 09:50:13,1951,0
*** 09:50:14,1952,0
*** 09:50:15,1953,0
*** 09:50:16,1954,0
*** 09:50:17,1955,0
*** 09:50:18,1956,0
*** 09:50:22,1957,0
*** 09:50:25,1958,0
*** 09:50:26,1959,0
*** 09:50:28,1960,0
*** 09:50:32,1961,0
*** 09:50:33,1962,0
*** 09:50:34,1963,0
*** 09:50:35,1964,0
*** 09:50:36,1965,0
*** 09:50:37,1966,0
*** 09:50:39,1967,0
*** 09:50:40,1968,0
*** 09:50:41,1969,0
*** 09:50:42,1970,0
*** 09:50:43,1971,0
*** 09:50:48,1972,0
*** 09:50:49,1973,0
*** 09:50:50,1974,0
*** 09:50:55,1975,0
*** 09:50:57,1976,0
*** 09:50:58,1977,0
*** 09:51:00,1978,0
*** 09:51:01,1979,0
*** 09:51:03,1980,0
*** 09:51:05,1981,0
*** 09:51:06,1982,0
*** 09:51:07,1983,0
*** 09:51:08,1984,0
*** 09:51:11,1985,0
*** 09:51:12,1986,0
*** 09:51:15,1987,0
*** 09:51:26,1988,0
*** 09:51:28,1989,0
*** 09:51:29,1990,0
*** 09:51:34,1991,0
*** 09:51:39,1992,0
*** 09:51:41,1993,0
*** 09:51:45,1994,0
*** 09:51:46,1995,0
*** 09:51:47,1996,0
*** 09:51:49,1997,0
*** 09:51:50,1998,0
*** 09:51:59,1999,0
*** 09:52:02,2000,0
*** 09:52:09,2001,0
*** 09:52:29,2002,0
*** 09:52:49,2003,0
*** 09:52:50,2004,0
*** 09:52:53,2005,0
*** 09:52:56,2006,0
*** 09:52:57,2007,0
*** 09:53:20,2008,0
*** 09:53:22,2009,0
*** 09:53:26,2010,0
*** 09:53:28,2011,0
*** 09:53:31,2012,0
*** 09:53:37,2013,0
*** 09:53:39,2014,0
*** 09:53:40,2015,0
*** 09:53:50,2016,0
*** 09:54:15,2017,0
*** 09:54:50,2018,0
*** 09:54:52,2019,0
*** 09:54:55,2020,0
*** 09:54:57,2021,0
*** 09:55:18,2022,0
*** 09:55:22,2023,0
*** 09:55:25,2024,0
*** 09:55:40,2025,0
*** 09:55:42,2026,0
*** 09:55:46,2027,0
*** 09:55:48,2028,0
*** 09:55:49,2029,0
*** 09:55:50,2030,0
*** 09:55:58,2031,0
*** 09:56:00,2032,0
*** 09:56:01,2033,0
*** 09:56:05,2034,0
*** 09:56:21,2035,0
*** 09:56:25,2036,0
*** 09:56:30,2037,0
*** 09:56:34,2038,0
*** 09:56:36,2039,0
*** 09:56:39,2040,0
*** 09:56:43,2041,0
*** 09:56:44,2042,0
*** 09:56:49,2043,0
*** 09:56:52,2044,0
*** 09:56:54,2045,0
*** 09:56:56,2046,0
*** 09:57:01,2047,0
*** 09:57:05,2048,0
*** 09:57:27,2049,0
*** 09:57:28,2050,0
*** 09:57:32,2051,0
*** 09:57:46,2052,0
*** 09:57:52,2053,0
*** 09:57:53,2054,0
*** 09:58:01,2055,0
*** 09:58:20,2056,0
*** 09:58:21,2057,0
*** 09:58:27,2058,0
*** 09:58:30,2059,0
*** 09:58:31,2060,0
*** 09:58:36,2061,0
*** 09:58:46,2062,0
*** 09:58:53,2063,0
*** 09:59:10,2064,0
*** 09:59:30,2065,0
*** 09:59:35,2066,0
*** 09:59:36,2067,0
